sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
bsc_2021_s970_0,bsc_2021,bsc,2021,Trách nhiệm vì cộng đồng và xã hội,Đại dịch COVID-19 đã kích hoạt hơn nữa trách nhiệm của cộng đồng vì sự an toàn và phát triển của mỗi cá nhân gắn chặt với sự an toàn của cả cộng đồng.,,"Chính vì vậy, BSC nhận thức được rằng, việc hoàn thành các trách nhiệm xã hội của doanh nghiệp và chung tay vì cộng đồng đóng vai trò quan trọng và mang ý nghĩa như là một chiến lược để phát triển bền vững trong thời đại mới.",paragraph,S_community,0.9,llm_weak_agree,,
viettinbank_2024_s1955_7,viettinbank_2024,viettinbank,2024,7 - ĐÁNH GIÁ CÔNG TÁC QUẢN TRỊ CÔNG TY THEO THẺ ĐIỂM QUẢN TRỊ CÔNG TY ASEAN,"| v | Quy định tại Điều lệ VietinBank được 
 CBTT trên website Quan hệ NĐT 
 VietinBank |
| A.8.3 | Công ty có chính sách về khoản vay cho TV 
 HĐQT trong đó quy định cấm hoạt động này 
 hoặc đảm bảo rằng các khoản vay được 
 thực hiện trên cơ sở giao dịch hợp lý theo lãi 
 suất thị trường?","| v | Việc thông qua các giao dịch với bên 
 liên quan được VietinBank thực hiện 
 theo quy định pháp luật hiện hành 
 và Điều lệ VietinBank được CBTT trên 
 website Quan hệ NĐT VietinBank |
| A.8.2 | Công ty có chính sách yêu cầu TV HĐQT 
 không tham gia họp HĐQT trong các cuộc 
 họp về các hoạt động giao dịch mà TV đó có 
 xung đột lợi ích?","| v | Quy định tại Điều lệ VietinBank được 
 CBTT trên website Quan hệ NĐT 
 VietinBank |
| A.9.",table_like,G,0.9,llm_weak_agree,,
techcombank_2021_s2294_0,techcombank_2021,techcombank,2021,4.26.1 Trợ cấp nghỉ hưu,4.26.1 Trợ cấp nghỉ hưu,,,heading_like,S_labor,0.9,llm,,
bidv_2022_s1965_0,bidv_2022,bidv,2022,"CHO CUỘC SỐNG XANH, HƯỚNG TỚI PHÁT TRIỂN BỀN VỮNG","Tài trợ xây dựng nhà ở cho người nghèo: BIDV tài trợ xây dựng gần 1100 căn nhà ở cho người nghèo với tổng giá trị tài trợ gần 53 tỷ đồng, góp phần cùng địa phương chăm lo cho người nghèo có mái ấm ổn định, an cư lạc nghiệp, yên tâm phát triển kinh tế.",,,kpi_like,S_community,0.95,llm,,
viettinbank_2022_s261_0,viettinbank_2022,viettinbank,2022,TOP 10 DOANH NGHIỆP BỀN VỮNG,VietinBank nằm trong TOP 10 Doanh nghiệp bền vững năm 2022 trong lĩnh vực Thương mại - Dịch vụ do Hội ồng Doanh nghiệp Phát triển Bền vững Việt Nam và VCCI xét chọn.,,Đây là giải thưởng uy tín hàng ầu hiện nay tại Việt Nam trong lĩnh vực phát triển bền vững.,paragraph,S_community,0.8,llm,,
vpbank_2022_s1820_0,vpbank_2022,vpbank,2022,7.1 Tiền gửi tại các TCTD khác,7.1 Tiền gửi tại các TCTD khác,,,heading_like,Non_ESG,0.9,llm,,
techcombank_2023_s1589_14,techcombank_2023,techcombank,2023,Cơ chế ứng xử với các bên liên quan,"(Xin xem chi tiết tại mục “Đóng 
 góp vì cộng đồng”) | Chủ động và cởi mở giao tiếp với 
 truyền thông về:
 ♦ Hoạt động và kết quả kinh doanh 
 Ngân hàng
 ♦ Các sự kiện, sản phẩm, dịch vụ và 
 chương trình khuyến mãi, bao gồm 
 các chương trình/giải pháp tài chính 
 bền vững, các giải thưởng và chứng 
 nhận từ các tổ chức uy tín.","Bao gồm:
 ♦ Cung cấp các dịch vụ tài 
 chính vượt trội cho cộng 
 đồng
 ♦ Quyên góp cho các tổ 
 chức từ thiện nhằm giúp đỡ 
 những người có hoàn cảnh 
 khó khăn về kinh tế
 ♦ Tài trợ học phí cho những 
 sinh viên xuất sắc
 ♦ Đóng góp cho sự phát triển 
 kinh tế xã hội và văn hóa 
 của địa phương.","Việc trao đổi thông tin được thực hiện 
 thông qua thông cáo báo chí, phỏng 
 vấn báo chí với các nhà quản lý cấp 
 cao, website, các cuộc họp và hội 
 thảo do Techcombank tổ chức, email 
 và điện thoại.",paragraph,S_community,0.9,llm_weak_agree,,
viettinbank_2022_s2205_0,viettinbank_2022,viettinbank,2022,32. CHI PHÍ HOẠT ĐỘNG,"| | Năm nay | Năm trước |
|----------------------------------------------|------------|-------------|
| | Triệu VND | Triệu VND |
| Chi nộp thuế và các khoản p | 1086985 | 0013309 |
| Chi phí cho nhân viên | 11.086.985 | 10.013.309 |
| - Chi lương và phụ cấp | 9.213.531 | 8.183.156 |
| - Các khoản chi óng góp theo lương | 592.476 | 590.312 |
| - Chi trợ cấp | 2.115 | 1.567 |
| - Các khoản chi khác | 1.278.863 | 1.238.274 |
| Chi về tài sản | 2.692.809 | 2.903.591 |
| - Chi khấu hao tài sản cố ịnh | 960.674 | 1.010.988 |
| - Chi khác về tài sản | 1.732.135 | 1.892.603 |
| Chi cho hoạt ²ộng quản lý công vụ | 4.234.100 | 3.387.571 |
| - Công tác phí | 179.660 | 106.724 |
| - Chi về các hoạt ộng oàn thể của TCTD | 18.646 | 11.400 |
| - Chi khác cho hoạt ộng quản lý | 4.035.794 | 3.269.447 |
| Chi nộp phí bảo hiểm tiền gửi của khách hàng | 880.010 | 772.469 |
| Chi phí dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng; 
 chi phí dự phòng rủi ro chứng khoán) | 88.443 | 86.626 |
| | 19.007.454 | 17.185.850 |",,,table_like,S_labor,0.9,llm_weak_agree,,
agribank_2024_s979_2,agribank_2024,agribank,2024,"PHÒNG, CHỐNG THAM NHŨNG HIỆU QUẢ","Qua công tác thanh tra, kiểm tra của Thanh tra, giám sát NHNN tỉnh, thành phố và Ban Chấp hành Đảng bộ, Ủy ban kiểm tra Đảng ủy Agribank, không có hành vi tham nhũng nào được ghi nhận và kiến nghị xử lý.","Trong năm 2024, Agribank đã thực hiện 3.150 cuộc kiểm tra, giám sát, kiểm toán nội bộ.","Cán bộ, đảng viên, người lao động luôn có ý thức rèn luyện, không ngừng nâng cao phẩm chất chính trị, đạo đức, lối sống; không có biểu hiện suy thoái về tư tưởng, chính trị, đạo đức, lối sống; có thái độ tôn trọng khách hàng, tận tâm, tận lực phục vụ khách hàng, được khách hàng tin tưởng.",paragraph,G,0.9,llm_weak_agree,,
viettinbank_2024_s2065_0,viettinbank_2024,viettinbank,2024,· SPDV tài chính bền vững,"Xác ịnh mục tiêu hướng tới xây dựng nền kinh tế xanh, kinh tế tuần hoàn, thân thiện với môi trường, VietinBank ã và ang tập trung ưu tiên thu hút nguồn vốn xanh, nâng cao năng lực thể chế, quy trình sản phẩm ể thúc ẩy phát triển tín dụng xanh, hỗ trợ nhiều doanh nghiệp ầu tư các lĩnh vực mang tính bền vững.",,"Ngân hàng ã nghiên cứu phát triển, xây dựng các SPDV may o phù hợp với từng lĩnh vực xanh, dự án xanh, trong ó ưa ra nhiều ưu ãi cho các chủ ầu tư dự án kiểm soát tốt các rủi ro môi trường xã hội trong sản xuất kinh doanh và thương mại như: Ưu ãi về hạn mức, thời gian vay, lãi suất.",paragraph,E,0.9,llm_weak_agree,,
techcombank_2024_s250_0,techcombank_2024,techcombank,2024,Thương hiệu Techcombank vươn tới những tầm cao mới,"Lời hứa thương hiệu ""Vượt trội hơn mỗi ngày"" giờ đây đã thấm sâu trong toàn bộ tổ chức và văn hóa doanh nghiệp.",,"Mỗi nhân viên đều được trao quyền và truyền cảm hứng để nỗ lực mỗi ngày, phát huy tối đa tiềm năng bản thân và mang đến những sản phẩm, dịch vụ vượt trội cho khách hàng.",paragraph,S_labor,0.8,llm_weak_agree,,
mbbank_2020_s410_0,mbbank_2020,mbbank,2020,Bà Vũ Thái Huyền,Giới thiệu Hội đồng quản trị,,,paragraph,Non_ESG,0.9,llm,,
vpbank_2024_s881_0,vpbank_2024,vpbank,2024,"Đa dạng sản phẩm dịch vụ, tiên phong giải pháp thanh toán","Đa dạng sản phẩm dịch vụ, tiên phong giải pháp thanh toán",,,heading_like,S_product,0.9,llm_weak_agree,,
techcombank_2024_s1138_0,techcombank_2024,techcombank,2024,3. Nuôi dưỡng nhân tài tiềm năng,Nuôi dưỡng nhân tài tiềm năng,,,heading_like,S_labor,0.9,llm,,
agribank_2022_s316_0,agribank_2022,agribank,2022,Thúc đẩy tín dụng xanh và đầu tư vào nông nghiệp ứng dụng công nghệ cao,"Trong định hướng của mình, cùng với đầu tư vốn tín dụng trực tiếp cho hộ sản xuất, Agribank sẽ tiếp cận đầu tư cho vay hỗ trợ sản xuất thành phẩm, các chuỗi liên kết giá trị trong sản xuất nông nghiệp hàng hóa gắn với phát triển các sản phẩm thế mạnh tại mỗi địa phương, giúp đẩy mạnh phát triển kinh tế, nâng cao thu nhập và tạo công ăn việc làm cho người dân địa phương.",,,paragraph,E,0.8,llm,,
techcombank_2024_s1584_0,techcombank_2024,techcombank,2024,"Dẫn đầu chuyển đổi AI, phát triển bền vững và gắn kết cộng đồng","Dẫn đầu chuyển đổi AI, phát triển bền vững và gắn kết cộng đồng",,,heading_like,S_community,0.8,llm_weak_agree,,
mbbank_2020_s333_0,mbbank_2020,mbbank,2020,4Tình hình hoạt động 4 trong năm,"- 50 Hoạt động kinh doanh 2020
- 52 Tổ chức và nhân sự MB
- 68 4
Cơ cấu cổ đông, thay đổi vốn đầu tư của chủ sở hữu
- 70 4
Báo cáo tác động liên quan đến môi trường và 4
xã hội và chính sách phát triển bền vững",,,bullet_like,E,0.9,llm_weak_agree,,
agribank_2023_s600_4,agribank_2023,agribank,2023,3.2.3. Thúc đẩy tăng trưởng tín dụng xanh,"Trong năm 2023, Agribank tiếp tục làm việc với tổ chức quốc tế về các dự án hỗ trợ phát triển tín dụng xanh mới thuộc các lĩnh vực năng lượng tái tạo, nâng cao hiệu quả sử dụng năng lượng, nông nghiệp sạch, nông nghiệp công nghệ cao.","Agribank luôn được các tổ chức quốc tế, Bộ ngành đánh giá cao về uy tín, kinh nghiệm trong việc quản lý các nguồn vốn ủy thác nước ngoài.",,kpi_like,E,0.9,llm_weak_agree,,
techcombank_2022_s1296_0,techcombank_2022,techcombank,2022,Bảo vệ khách hàng và trách nhiệm sản phẩm,Các chính sách và thủ tục của chúng tôi giúp đặt ra các chuẩn mực đảm bảo chúng tôi đã thực hiện xem xét và đáp ứng đầy đủ nhu cầu của khách hàng.,,"Theo báo cáo của công ty nghiên cứu thị trường YouGov năm 2022, Techcombank nhận được điểm số quảng cáo ròng NPS – một chỉ tiêu đo lường mức độ hài lòng của khách hàng – cao nhất trong ngành ngân hàng.",paragraph,S_product,0.9,llm_weak_agree,,
shb_2024_s621_6,shb_2024,shb,2024,8.2. Cơ hội và thách thức của ngành ngân hàng trong năm 2025,"+ Chi phí tuân thủ ESG: Yêu cầu về môi trường, xã hội và quản trị (ESG) đòi hỏi các ngân hàng phải thay đổi chiến lược kinh doanh, đầu tư vào các dự án bền vững và báo cáo minh bạch, làm tăng chi phí vận hành.","- -Thách thức từ tài chính xanh và phát triển bền vững
+ Áp lực từ tài chính xanh: Các ngân hàng sẽ phải chuyển đổi danh mục đầu tư sang các dự án thân thiện với môi trường, nhưng việc đánh giá rủi ro và lợi ích của các dự án này vẫn còn là thách thức lớn.","- -Nguồn nhân lực và năng lực cạnh tranh
+ Thiếu hụt nhân sự chất lượng cao: Ngành ngân hàng đang cạnh tranh gay gắt với các ngành công nghệ và fintech trong việc thu hút nhân tài, đặc biệt trong các lĩnh vực như phân tích dữ liệu, an ninh mạng và quản lý rủi ro.",bullet_like,E,0.9,llm,,
techcombank_2021_s379_0,techcombank_2021,techcombank,2021,2017,Ghi dấu ấn biểu tượng Kết nối cộng đồng với Giải Marathon Quốc tế TP Hồ Chí Minh Techcombank.,,,paragraph,S_community,0.9,llm_weak_agree,,
shb_2020_s194_0,shb_2020,shb,2020,1.1. Thông tin khái quát,"| | - Tên đầy đủ bằng tiếng Việt: Ngân hàng TMCP Sài Gòn – Hà Nội (SHB) |
|-----------------|-------------------------------------------------------------------------|
| Tên giao dịch: | - Tên đầy đủ bằng tiếng Anh: Saigon - Hanoi Commercial Joint Stock Bank |
| | - Tên viết tắt bằng tiếng Anh: SH |
| Giấy chứng nhận đăng ký 
 doanh nghiệp số: | - Đăng ký lần đầu: Ngày 13/11/1993 |
| Vốn điều lệ: | 17.510.090.940.000 đồng.",,"|
| Vốn chủ sở hữu: | 24.036.220.000.000 đồng |
| Địa chỉ: | 77 Trần Hưng Đạo, Phường Trần Hưng Đạo, Quận Hoàn Kiếm, Tp.",table_like,Non_ESG,1.0,llm,,
vpbank_2023_s2654_1,vpbank_2023,vpbank,2023,4.29.2 Trợ cấp thôi việc,"Từ ngày 1 tháng 1 năm 2009, mức lương bình quân tháng được tính để thanh toán trợ cấp thôi việc sẽ căn cứ theo mức lương bình quân của sáu tháng gần nhất tính đến thời điểm người lao động thôi việc.","Theo Bộ Luật Lao động, Ngân hàng có nghĩa vụ chi trả trợ cấp thôi việc bằng một nửa tháng lương cho mỗi năm làm việc tính đến ngày 31 tháng 12 năm 2008 cộng với các trợ cấp khác (nếu có) cho những nhân viên tự nguyện thôi việc.",,paragraph,S_labor,0.9,llm_weak_agree,,
vib_2015_s3199_0,vib_2015,vib,2015,Dịch vụ khách hàng vượt trội,trong nhóm cao nhất thị trường.,,,paragraph,S_product,0.9,llm_weak_agree,,
vib_2018_s203_2,vib_2018,vib,2018,Vay mua nhà,"Trong thời gian tới, VIB tiếp tục soát xét và nâng cấp quy trình, sản phẩm, thời gian phục vụ để ngày một tăng cường chất lượng dịch vụ, hướng đến rút ngắn thời gian phê duyệt khoản vay.","Chất lượng tín dụng của sản phẩm này được đảm bảo với tỷ lệ nợ xấu được kiểm soát rất tốt, dưới 0,7% trong 2 năm liên tiếp.","Để phục vụ tốt hơn nhu cầu vay của khách hàng và mục tiêu quản trị rủi ro tín dụng, VIB sử dụng dịch vụ thẩm định giá trị tài sản của các đối tác có uy tín trên thị trường để định giá cho phần lớn tài sản bảo đảm của Ngân hàng.",kpi_like,S_product,0.9,llm_weak_agree,,
vpbank_2023_s1595_5,vpbank_2023,vpbank,2023,E.5.7,"| Phát triển bền vững và bền bỉ | | |
| (B)
 C.1.1 | Cách thức quản lý các rủi ro và cơ hội liên quan 
 đến biến đổi khí hậu có được công bố không?","| | VPBank tuân thủ quy định của pháp luật, thực 
 hiện thông báo về ĐHĐCĐ trước 21 ngày so với 
 ngày họp chính thức.","| | Thể hiện tại Công bố thông tin tài chính liên 
 quan đến khí hậu - Chương III.",table_like,E,0.9,llm_weak_agree,,
bidv_2024_s764_0,bidv_2024,bidv,2024,Báo cáo liên quan đến trách nhiệm đối với cộng đồng địa phương,"khuyến học cho học sinh giỏi, tài trợ các cơ sở vật chất khác phục vụ hoạt động đào tạo, học tập của các cơ sở giáo dục trong cả nước, đặc biệt ở vùng sâu, vùng xa...",,,paragraph,S_community,0.9,llm,,
bidv_2024_s265_0,bidv_2024,bidv,2024,"Triển khai, cải tiến sản phẩm dịch vụ tiền gửi, thúc đẩy tăng trưởng CASA","Đối với khách hàng tiểu thương, BIDV mang đến các tiện ích như chia sẻ biến động số dư qua OTT, kết nối dịch vụ thu hộ qua QR shop và phần mềm bán hàng, đồng thời cung cấp các gói vay kinh doanh ưu đãi để hỗ trợ phát triển doanh nghiệp.",,"Đối với khách hàng nhận lương thông qua tài khoản BIDV, khách hàng sẽ được hưởng các sản phẩm vay lương và chương trình loyalty đặc biệt dành riêng cho nhóm khách hàng này.",paragraph,S_product,0.9,llm_weak_agree,,
techcombank_2024_s705_1,techcombank_2024,techcombank,2024,Hiệu quả hoạt động,"TCBS tiếp tục tham gia vào các thương vụ thu xếp vốn và tư vấn giải pháp tài chính cho các doanh nghiệp hàng đầu với tổng khối lượng phát hành hơn 35 nghìn tỷ đồng trong quý 4/2024, linh hoạt đáp ứng nhu cầu của khách hàng trong bối cảnh mới của thị trường.","Mảng ngân hàng đầu tư: Trong năm 2024, TCBS ghi nhận thu nhập thuần từ mảng ngân hàng đầu tư đạt 1.341 tỷ đồng, tăng trưởng 31% so với năm 2023.","Lũy kế cả năm 2024, tổng khối lượng tư vấn phát hành của TCBS đạt gần 75 nghìn tỷ đồng, tiếp tục nắm giữ vị trí số 1 về thị phần tư vấn phát hành trái phiếu doanh nghiệp đạt ~50% (không bao gồm trái phiếu ngân hàng).",kpi_like,Non_ESG,0.9,llm,,
