sent_id,doc_id,bank,year,section_title,sentence,ctx_prev,ctx_next,block_type,final_topic,llm_conf,label_source,gold_topic,annotator_note
vpbank_2023_s2655_0,vpbank_2023,vpbank,2023,4.29.3 Trợ cấp thất nghiệp,4.29.3 Trợ cấp thất nghiệp,,,heading_like,S_labor,1.0,llm,,
techcombank_2022_s1273_3,techcombank_2022,techcombank,2022,Chuyển đổi số,"Giờ đây cán bộ nhân viên của chúng tôi có thể làm việc và họp trực tuyến, giúp Ngân hàng giảm lượng điện năng tiêu thụ dành cho kiểm soát ánh sáng và nhiệt độ trong các tòa nhà văn phòng của chúng tôi.","Song song với đó, việc áp dụng kỹ thuật số trong các hoạt động nội bộ của Techcombank cũng tạo ra ảnh hưởng tích cực tương tự.",,paragraph,E,0.95,llm,,
agribank_2020_s192_0,agribank_2020,agribank,2020,"Đồng hành cùng ""Tam nông"", góp phần quan trọng thực hiện chương trình mục tiêu quốc gia về nông thôn mới","Việc thực hiện tốt chính sách tín dụng phục vụ phát triển nông nghiệp, nông thôn của các chi nhánh đã góp phần chuyển dịch cơ cấu kinh tế địa phương theo hướng tích cực; cơ cấu giống cây trồng, vật nuôi, mùa vụ được thay đổi, giảm dần từ chăn nuôi nhỏ lẻ sang chăn nuôi tập trung đạt hiệu quả kinh tế cao; cơ khí hóa trong nông nghiệp ngày càng cao; nông dân có thể tiếp cận được nguồn vốn rẻ, tình trạng cho vay nặng lãi giảm; các hoạt động dịch vụ phục vụ nông nghiệp, nông thôn ngày càng tốt hơn về chất và lượng.",,,paragraph,S_community,0.95,llm_weak_agree,,
shb_2022_s1172_0,shb_2022,shb,2022,7.3.1. TÁC ĐỘNG LÊN MÔI TRƯỜNG,"Nguồn phát thải khí nhà kính tại các tòa nhà, điểm giao dịch của SHB:",,,paragraph,E,1.0,llm_weak_agree,,
viettinbank_2024_s769_3,viettinbank_2024,viettinbank,2024,Kế hoạch trong năm 2025,- Tăng cường hợp tác với các tổ chức quốc tế và ồng hành cùng các Cơ quan Chính phủ ể triển khai các hoạt ộng PTBV; tích cực tìm kiếm khách hàng phù hợp và phát triển các sản phẩm tài chính bền vững a dạng.,"- Tiếp tục nâng cao năng lực, triển khai ESG ồng bộ trên toàn hàng thông qua các chương trình ào tạo ESG trong nội bộ.","- Thúc ẩy mạnh mẽ các hoạt ộng chuyển ổi số nhằm giảm thiểu biến ổi khí hậu, thúc ẩy bảo vệ môi trường.",bullet_like,E,0.9,llm_weak_agree,,
shb_2020_s499_0,shb_2020,shb,2020,Công ty tài chính TNHH MTV SHB (SHBFC),"SHB Finance hướng tới trở thành một trong các công ty tài chính tiên phong ứng dụng công nghệ để nhanh chóng đáp ứng nhu cầu tài chính của khách hàng, đồng thời nâng cao chất lượng dịch vụ và sự tiện ích cho khách hàng.",,,paragraph,S_product,0.95,llm_weak_agree,,
techcombank_2024_s1613_5,techcombank_2024,techcombank,2024,Dẫn đầu phát triển bền vững và gắn kết cộng đồng,Đây được đánh giá là bước đột phá nâng cao nhận thức cộng đồng và khuyến khích tham gia vào các dự án bảo vệ môi trường.,- ♦ Techcombank ra mắt thẻ thanh toán Visa Eco giúp người dùng đo lường dấu chân carbon qua giao dịch thanh toán.,"Do đó, Ngân hàng được vinh danh hạng mục Thiết kế Sản phẩm Phát Triển Bền Vững – Việt Nam tại giải thưởng ESGBusiness Awards 2024.",bullet_like,E,0.95,llm,,
vpbank_2024_s606_2,vpbank_2024,vpbank,2024,Sẵn sàng bứt phá năm 2025,"Với chiến lược phát triển linh hoạt, ứng dụng công nghệ hiện đại và mở rộng hợp tác chiến lược, VPBank cam kết mang lại giá trị bền vững cho khách hàng và cộng đồng.","Các chính sách bán mới được xây dựng trên nguyên tắc thận trọng, đảm bảo cân bằng giữa tăng trưởng và hiệu quả tài chính.",,paragraph,S_community,0.85,llm_weak_agree,,
shb_2021_s265_0,shb_2021,shb,2021,Thách thức,"Thứ nhất, nguy cơ rủi ro lạm phát do nhiều yếu tố khách quan và chủ quan, trong nước và ngoài nước, tác động của chính sách thương mại, chính sách thắt chặt tiền tệ, sự dịch chuyển dòng vốn đầu tư của một số nước lớn.",,"Trong khi đó, kinh tế dự kiến phục hồi trong năm 2022 khiến nhu cầu tiêu dùng, đầu tư gia tăng, gây sức ép lên giá cả.",paragraph,Non_ESG,1.0,llm,,
viettinbank_2021_s1330_2,viettinbank_2021,viettinbank,2021,CHẾ ĐỘ PHÚC LỢI,"- ◉ Đặc biệt, trước diễn biến phức tạp và những tác động tiêu cực của dịch COVID-19, VietinBank kịp thời xây dựng các chính sách nhằm động viên người lao động yên tâm công tác trong giai đoạn dịch bệnh, đồng thời đảm bảo duy trì HĐKD liên tục: Xây dựng các phương án làm việc linh hoạt (làm việc từ nhà, làm việc luân phiên, 3 tại chỗ...) để tạo điều kiện cho người lao động làm việc trong điều kiện dịch bệnh, thực hiện chế độ thăm hỏi 10 triệu đồng/CBNV bị nhiễm COVID-19, 300.000 đồng/CBNV/ngày đối với cán bộ là F1 hoặc làm việc 3 tại chỗ...","- ◉ 4 chế độ đãi ngộ vượt trội áp dụng đối với cán bộ có thành tích cao, các cán bộ giữ vị trí chủ chốt, các cán bộ Nhân tài tiềm năng (Top 500): Chính sách khen thưởng vượt trội, nghỉ mát cao cấp, hỗ trợ học phí cho con, bảo hiểm sức khỏe, bảo hiểm nhân thọ...",,bullet_like,S_labor,1.0,llm_weak_agree,,
mbbank_2022_s1876_4,mbbank_2022,mbbank,2022,ÁP DỤNG GRI 1,"| An ninh mạng | 170-
 171 |","| Quyền của người 
 lao động | 173 |
| GRI 400: Tiêu 
 chuẩn về xã hội | 418-1 Các khiếu nại được 
 xác nhận liên quan đến vi 
 phạm quyền riêng tư của 
 khách hàng và mất dữ 
 liệu khách hàng | Chương 5 - Phản hồi từ khách hàng đối với chuyển đổi 
 số
 MB hiện chưa ghi nhận các khiếu nại được xác nhận liên 
 quan đến vi phạm quyền riêng tư của khách hàng và 
 mất dữ liệu khách hàng.",,table_like,S_product,0.95,llm_weak_agree,,
shb_2023_s1075_0,shb_2023,shb,2023,Tăng cường trách nhiệm của Hội đồng Quản trị,"| STT | Tiêu chí | Cơ sở đánh giá | Tính tuân thủ 
 của SHB |
|--------|-------------|---------------------------|----------|
| C.1.1 | Công bố chính sách và các thực hành nhằm bảo vệ 
 quyền lợi khách hàng?",,"| SHB Ban hành đầy đủ Chính sách 
 và Quy trình Xử lý khiếu nại của 
 KH; công bố đường dây nóng, 
 địa chỉ hòm thư điện tử trên web, 
 các ấn phẩm tờ rơi, ứng dụng 
 Ngân hàng điện tử,.",table_like,S_product,1.0,llm_weak_agree,,
ocb_2024_s884_2,ocb_2024,ocb,2024,Tiết kiệm năng lượng tòa nhà,"- Ưu tiên lắp đặt cửa sổ hiệu suất cao với kính phủ mềm (low-e) phát tán nhiệt lượng, giảm thiểu tia cực tím góp phần sử dụng hiệu quả năng lượng.","- Thiết kế, xây dựng luôn lựa chọn hệ thống thông gió và điều hòa không khí hiệu suất cao giúp giảm chi phí và năng lượng tiêu thụ.","- Lắp kính phản quang bao quanh mặt tiền tại Hội sở và khoảng 80% chi nhánh, phòng giao dịch để cách nhiệt.",bullet_like,E,1.0,llm_weak_agree,,
viettinbank_2023_s2031_0,viettinbank_2023,viettinbank,2023,1 - THÔNG ĐIỆP PHÁT TRIỂN BỀN VỮNG,"Trong suốt hành trình 35 năm phát triển, song song với việc phát triển kinh doanh và nâng cao chất lượng dịch vụ, VietinBank luôn chú trọng thực hiện cam kết về trách nhiệm xã hội doanh nghiệp, theo đuổi các giá trị bền vững.",,"Bằng các hành động thiết thực như hợp tác với cơ quan Nhà nước trong các hoạt động ứng phó với biến đổi khí hậu; huy động nguồn lực từ hợp tác quốc tế để hỗ trợ PTBV cho các doanh nghiệp; đồng thời ra mắt các gói giải pháp tài chính bền vững đa dạng phù hợp với nhu cầu doanh nghiệp, VietinBank mong muốn góp phần xây dựng, thúc đẩy sự PTBV và phồn vinh của đất nước và cộng đồng; tiếp tục gia tăng các giá trị mang đến cho cổ đông, khách hàng và người lao động.",paragraph,S_community,0.9,llm,,
vpbank_2024_s733_0,vpbank_2024,vpbank,2024,Áp dụng công nghệ số vào thu hồi nợ,"Trong năm 2024, VPBank đã đẩy mạnh ứng dụng công nghệ và tự động hóa trong hoạt động thu hồi nợ, giúp cải thiện đáng kể hiệu quả vận hành và trải nghiệm khách hàng.",,Các giải pháp số hóa được triển khai đồng bộ đã mang lại nhiều kết quả ấn tượng.,paragraph,S_product,0.9,llm_weak_agree,,
vpbank_2020_s349_0,vpbank_2020,vpbank,2020,Sản phẩm mới: Thẻ thương hiệu Shopee,Shopee là một trong những nền tảng thương mại điện tử lớn nhất trong các nước Đông Nam Á (ASEAN).,,"Năm 2020, VPBank được chính Shopee vinh danh là ""Đối tác ấn tượng nhất năm 2020"".",paragraph,Non_ESG,0.95,llm,,
mbbank_2024_s1971_0,mbbank_2024,mbbank,2024,Đối với thiết bị,"Thiết lập các hệ thống kiểm soát, vận hành hiệu quả năng lượng",,,paragraph,E,0.95,llm_weak_agree,,
shb_2023_s1630_0,shb_2023,shb,2023,Bảo hiểm thất nghiệp,"Theo Thông tư số 28/2015/TT-BLĐTBXH (""Thông tư 28"") ngày 31 tháng 07 năm 2015 của Bộ Lao động - Thương binh và Xã hội hướng dẫn thực hiện Điều 52 của Luật Việc làm năm 2013 và Nghị định số 28/2015/NĐ-CP ngày 12 tháng 3 năm 2015 của Chính phủ quy định chi tiết thi hành một số điều của Luật Việc làm về bảo hiểm thất nghiệp, từ ngày 01 tháng 01 năm 2009, Ngân hàng có nghĩa vụ đóng bảo hiểm thất nghiệp với mức bằng 2% quỹ tiền lương, tiền công đóng bảo hiểm thất nghiệp của những người tham gia bảo hiểm thất nghiệp.",,,kpi_like,S_labor,1.0,llm_weak_agree,,
vietcombank_2023_s1081_10,vietcombank_2023,vietcombank,2023,Tiêu thụ nước sạch,"Kết quả thực hiện, tiết kiệm 10.862 Kwh/năm","Kết quả thực hiện, tiết kiệm 128.877 Kwh/năm
- Thay thế 124 bóng đèn huỳnh quang T5, công suất từ 14W xuống đèn LED 8W.",,bullet_like,E,1.0,llm_weak_agree,,
shb_2022_s1171_1,shb_2022,shb,2022,7.3.1. TÁC ĐỘNG LÊN MÔI TRƯỜNG,"Các nguồn phát thải khí nhà kính nếu có chủ yếu đến trực tiếp từ hoạt động sử dụng các thiết bị công cụ lao động và gián tiếp đến từ hoạt động thắp sáng trong các tòa nhà, sửa chữa, bảo trì thiết bị, hệ thống phát điện, điều hòa cũng như phương tiện lưu thông của nhân viên và khách hàng xung quanh các điểm giao dịch.","Là đơn vị cung cấp dịch vụ trong lĩnh vực tài chính, ngân hàng, hoạt động kinh doanh của SHB không sản sinh nhiều lượng khí thải nhà kính cũng như tác động đáng kể tới môi trường.",,paragraph,E,1.0,llm_weak_agree,,
bsc_2021_s1532_0,bsc_2021,bsc,2021,(c) Thu nhập trên vốn kinh doanh,"Thu nhập trên vốn kinh doanh bao gồm lãi tiền gửi ngân hàng, lãi thu được từ các hợp đồng giao dịch ký quỹ và ứng trước tiền bán chứng khoán.",,Các khoản thu nhập này được ghi nhận theo phương pháp dồn tích trừ khi khả năng thu hồi tiền lãi không chắc chắn.,paragraph,Non_ESG,1.0,llm,,
viettinbank_2024_s2049_1,viettinbank_2024,viettinbank,2024,7 - ĐÁNH GIÁ CÔNG TÁC QUẢN TRỊ CÔNG TY THEO THẺ ĐIỂM QUẢN TRỊ CÔNG TY ASEAN,"Đồng thời, VietinBank cũng luôn tuân thủ các quy định nội bộ về quản trị công ty của VietinBank như: Điều lệ tổ chức và hoạt động của VietinBank, Quy chế Quản trị nội bộ, Quy chế tổ chức và hoạt động của HĐQT VietinBank, Quy chế tổ chức và hoạt động của BKS VietinBank.","VietinBank cam kết luôn tuân thủ các quy định pháp luật về quản trị công ty bao gồm Luật Doanh nghiệp, Luật Các TCTD, Luật Chứng khoán, Thông tư 116/2020/TT-BTC của Bộ Tài chính hướng dẫn một số điều về quản trị công ty áp dụng đối với công ty đại chúng, Thông tư 96/2020/TT-BCTC của Bộ Tài chính hướng dẫn về việc CBTT trên thị trường chứng khoán và các văn bản pháp luật quy định khác.","Trong năm 2024, VietinBank đã thực hiện đầy đủ và kịp thời việc CBTT đúng hạn, báo cáo tình hình quản trị công ty 6 tháng và cả năm, BCTN và các tài liệu khác theo quy định của pháp luật.",paragraph,G,1.0,llm_weak_agree,,
vpbank_2021_s666_0,vpbank_2021,vpbank,2021,Bối cảnh phát triển bền vững,"Năm 2021 là thời ""iểm ""ánh dấu Thoả thuận Paris chuyển sang giai ""oạn triển khai thực hiện trên phạm vi toàn cầu, và lần ""ầu tiên thế giới ""ã ""ạt ""ược sự ""ồng thuận về một lộ trình nhằm c ắt giảm phát thải khí nhà kính, chuyển ""ổi sang năng lượng sạch và chấm dứt sử dụng than.",,"Tại diễn ""àn COP26 Chính phủ Việt Nam ""ã tuyên bố cam kết sẽ giảm phát thải 30% khí metan vào năm 2030 và ""ạt mức phát thải ròng bằng 0 ""ến năm 2050 ""ể góp phần giải quyết khủng hoảng khí hậu.",kpi_like,E,1.0,llm_weak_agree,,
techcombank_2021_s1140_1,techcombank_2021,techcombank,2021,Định hướng tham gia hoạt động xã hội trong tương lai,"- Techcombank sẽ luôn tiên phong thực hiện theo lời kêu gọi của Đảng, Chính phủ Nhà nước Việt Nam trong các hoạt động an sinh xã hội giúp người dân và đất nước vượt qua đai dịch COVID-19 và khắc phục các hậu quả do dịch bệnh để lại trong những năm tiếp theo.","- Techcombank sẽ tiếp tục tài trợ tổ chức hai giải chạy cộng đồng tại Hà Nội và TP Hồ Chí Minh là Techcombank Hanoi Marathon và Techcombank Hochiminh Marathon trong những năm tiếp theo để tuyên truyền lối sống khỏe, ý thức tự phát triển bản thân của mỗi người dân vì một Việt Nam vượt trội hơn.","- Techcombank vẫn sẽ giữ vững truyền thống ""Lá lành đùm lá rách"", ""Tương thân tương ái"" giúp đỡ và hỗ trợ phát triển cho người dân, đồng bào vùng xâu vùng xa, những địa phương có hoàn cảnh khó khăn, đối mặt với thiên tai trên tinh thần ""Không để ai bị bỏ lại phía sau"" đưa con người và đất nước Việt Nam ngày càng phồn vinh và phát triển.",bullet_like,S_community,1.0,llm,,
vpbank_2023_s3043_0,vpbank_2023,vpbank,2023,45.2 Rủi ro thị trường,"Rủi ro thị trường là rủi ro do những biến động bất lợi và thay đổi của các nhân tố rủi ro thị trường (bao gồm lãi suất, tỷ giá, giá chứng khoán và giá hàng hóa trên thị trường...) gây ra tác động tiêu cực đối với thu nhập và vốn của Ngân hàng.",,,paragraph,G,0.95,llm,,
